056 l 1 b 1;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=32,86,337,243;Ungler2-05_PT05_243 l 1 b 1; ※
056 l 1 b 2;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=371,86,127,243;Ungler2-05_PT05_243 l 1 b 2; ※
056 l 1 b 3;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=502,86,36,243;Ungler2-05_PT05_243 l 1 b 3; ※
056 l 1 b 4;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=545,86,63,243;Ungler2-05_PT05_243 l 1 b 4; ※
056 l 1 b 5;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=610,86,66,243;Ungler2-05_PT05_243 l 1 b 5; ※
056 l 1 b 6;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=679,86,306,243;Ungler2-05_PT05_243 l 1 b 6; ※
056 l 1 b 7;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=987,86,42,243;Ungler2-05_PT05_243 l 1 b 7; ※
056 l 1 b 8;file:Ungler2-05_PT05_243.djvu?djvuopts=&page=1&highlight=1034,86,241,243;Ungler2-05_PT05_243 l 1 b 8; ※
