table,row,glyph,id,printer,font,fascicule,year,plate,description
26,03,09,Ha-07_0309,Haller,07,04,1962,170,7. Pismo tekstowe. Krój M⁸⁸. Stopień 20 ww. =82 mm. — Tabl. 170.
