table,row,glyph,id,printer,font,fascicule,year,plate,description
18,02,25,Au-16_0225,Augezdecki,16,08,1972,413,"16. Pismo tekstowe, szwabacha M⁸¹. Stopień 20 ww. = 88 mm. — Tabl. 413."
